Canton,WeekNumber,Start_date,End_date,Restaurant_cat,Bar_cat,Nightclubs_cat,Retail_cat,BarbersSalonSpa_cat,EntertainmentTheaters_cat,Schools_cat,MaskInShop_cat,TravelRestrictions_cat,TourismPotential,TourismPotential_cat,Restaurant_shap,Bar_shap,Nightclubs_shap,Retail_shap,BarbersSalonSpa_shap,EntertainmentTheaters_shap,Schools_shap,MaskInShop_shap,TravelRestrictions_shap,TourismPotential_shap,Total_cases,Active_infection,Daily_Infection,Daily/Active_observed,Daily/Active_XGBoost,Max,Min,AbsMax
GR,29,July13_2020,July19_2020,4,2,2,2,1,2,0,1,1,5132,23,0.0013331241,0.0033087012,0.0711425876,-0.0083832336,-0.0036614452,0.0118893474,0.0009138794,-0.008984507,0.1277743712,0.031592358,851.429,14.5714,0.714286,2.382968,1.206912637,TravelRestrictions,MaskInShop,TravelRestrictions
GR,30,July20_2020,July26_2020,4,2,2,2,1,2,0,1,1,5132,23,0.0013331241,0.0033087012,0.0711425876,-0.0083832336,-0.0036614452,0.0118893474,0.0009138794,-0.008984507,0.1277743712,0.031592358,881.714,44.5714,8,0.6373696,1.206912637,TravelRestrictions,MaskInShop,TravelRestrictions
GR,31,July27_2020,August2_2020,4,2,2,2,1,2,0,1,1,5132,23,0.0013331241,0.0033087012,0.0711425876,-0.0083832336,-0.0036614452,0.0118893474,0.0009138794,-0.008984507,0.1277743712,0.031592358,921.286,71.8571,3.28571,0.3636136,1.206912637,TravelRestrictions,MaskInShop,TravelRestrictions
GR,32,August3_2020,August9_2020,4,2,2,2,1,2,0,1,1,5132,23,0.0013331241,0.0033087012,0.0711425876,-0.0083832336,-0.0036614452,0.0118893474,0.0009138794,-0.008984507,0.1277743712,0.031592358,936.857,48.7143,1.14286,0.9439906,1.206912637,TravelRestrictions,MaskInShop,TravelRestrictions
GR,33,August10_2020,August16_2020,4,2,2,2,1,2,0,1,1,5132,23,0.0013331241,0.0033087012,0.0711425876,-0.0083832336,-0.0036614452,0.0118893474,0.0009138794,-0.008984507,0.1277743712,0.031592358,948,25.1429,1.71429,1.606458,1.206912637,TravelRestrictions,MaskInShop,TravelRestrictions
GR,34,August17_2020,August23_2020,4,2,2,2,1,2,2,1,1,5132,23,-0.000147542,-0.0002328381,0.06759067,-0.008213317,-0.0036375178,0.0118893474,0.0046807278,-0.0091204834,0.1266950538,0.0302830136,968,33.5714,3.85714,0.947779,1.2055445318,TravelRestrictions,MaskInShop,TravelRestrictions
GR,35,August24_2020,August30_2020,4,2,2,2,1,2,2,1,1,5132,23,-0.000147542,-0.0002328381,0.06759067,-0.008213317,-0.0036375178,0.0118893474,0.0046807278,-0.0091204834,0.1266950538,0.0302830136,993.429,46.8571,3.14286,1.0296986,1.2055445318,TravelRestrictions,MaskInShop,TravelRestrictions
GR,36,August31_2020,September6_2020,4,2,2,2,1,2,2,1,1,5132,23,-0.000147542,-0.0002328381,0.06759067,-0.008213317,-0.0036375178,0.0118893474,0.0046807278,-0.0091204834,0.1266950538,0.0302830136,1010.14,41.1429,3,1.2032328,1.2055445318,TravelRestrictions,MaskInShop,TravelRestrictions
JU,11,March9_2020,March15_2020,5,3,3,2,2,3,3,0,0,102,0,0.6109863382,0.4023343142,0.0747913964,-0.0096090778,-0.002744105,0.0101554054,0.0080004428,0.0102365704,-0.0316654072,0.0212239006,12.4286,14.2857,2,2.00809,2.0033498408,Restaurant,TravelRestrictions,Restaurant
JU,12,March16_2020,March22_2020,0,0,0,0,0,0,0,0,0,102,0,-0.0447674108,-0.0242997356,-0.0744571506,0.0336558264,0.0135977548,-0.013088663,-0.0003678848,0.0041206312,-0.041284691,0.0389247614,40.1429,42.2857,6,1.436596,0.871732652,TourismPotential,Nightclubs,Nightclubs
JU,13,March23_2020,March29_2020,0,0,0,0,0,0,0,0,0,102,0,-0.0447674108,-0.0242997356,-0.0744571506,0.0336558264,0.0135977548,-0.013088663,-0.0003678848,0.0041206312,-0.041284691,0.0389247614,100.429,93.8571,9.42857,0.6224204,0.871732652,TourismPotential,Nightclubs,Nightclubs
JU,14,March30_2020,April5_2020,0,0,0,0,0,0,0,0,0,102,0,-0.0447674108,-0.0242997356,-0.0744571506,0.0336558264,0.0135977548,-0.013088663,-0.0003678848,0.0041206312,-0.041284691,0.0389247614,146.429,105.143,4.71429,0.6130922,0.871732652,TourismPotential,Nightclubs,Nightclubs
JU,15,April6_2020,April12_2020,0,0,0,0,0,0,0,0,0,102,0,-0.0447674108,-0.0242997356,-0.0744571506,0.0336558264,0.0135977548,-0.013088663,-0.0003678848,0.0041206312,-0.041284691,0.0389247614,176.571,70.5714,3.28571,0.4563384,0.871732652,TourismPotential,Nightclubs,Nightclubs
JU,16,April13_2020,April19_2020,0,0,0,0,0,0,0,0,0,102,0,-0.0447674108,-0.0242997356,-0.0744571506,0.0336558264,0.0135977548,-0.013088663,-0.0003678848,0.0041206312,-0.041284691,0.0389247614,188.714,38.7143,1.28571,0.367647,0.871732652,TourismPotential,Nightclubs,Nightclubs
JU,17,April20_2020,April26_2020,0,0,0,0,0,0,0,0,0,102,0,-0.0447674108,-0.0242997356,-0.0744571506,0.0336558264,0.0135977548,-0.013088663,-0.0003678848,0.0041206312,-0.041284691,0.0389247614,195.714,16.4286,0.571429,0.5079354,0.871732652,TourismPotential,Nightclubs,Nightclubs
JU,18,April27_2020,May3_2020,0,0,0,1,1,0,0,0,0,102,0,-0.0487254586,-0.0253299704,-0.0848176448,-0.0210051198,-0.006975983,-0.0140014938,-0.0004498601,0.00389445,-0.0431378892,0.0536210066,197.429,7.42857,0.285714,1.533336,0.8266014456,TourismPotential,Nightclubs,Nightclubs
JU,19,May4_2020,May10_2020,0,0,0,1,1,0,0,0,0,102,0,-0.0487254586,-0.0253299704,-0.0848176448,-0.0210051198,-0.006975983,-0.0140014938,-0.0004498601,0.00389445,-0.0431378892,0.0536210066,201,5.71429,0.571429,0,0.8266014456,TourismPotential,Nightclubs,Nightclubs
JU,20,May11_2020,May17_2020,2,1,0,2,1,1,0,0,0,102,0,-0.051666538,-0.0262484222,-0.0848176448,-0.021427742,-0.0070020888,-0.0140014938,-0.0005370802,0.0039582004,-0.0432534788,0.0521353714,202,4.28571,0,1.999998,0.8266014456,TourismPotential,Nightclubs,Nightclubs
JU,21,May18_2020,May24_2020,2,1,0,2,1,1,0,0,0,102,0,-0.051666538,-0.0262484222,-0.0848176448,-0.021427742,-0.0070020888,-0.0140014938,-0.0005370802,0.0039582004,-0.0432534788,0.0521353714,203.429,2.14286,0.285714,0.666666,0.8266014456,TourismPotential,Nightclubs,Nightclubs
JU,22,May25_2020,May31_2020,2,1,0,2,1,1,0,0,0,102,0,-0.051666538,-0.0262484222,-0.0848176448,-0.021427742,-0.0070020888,-0.0140014938,-0.0005370802,0.0039582004,-0.0432534788,0.0521353714,204.714,2.85714,0.142857,0,0.8266014456,TourismPotential,Nightclubs,Nightclubs
JU,23,June1_2020,June7_2020,3,1,2,2,1,2,0,0,0,102,0,-0.0164976028,-0.0262260054,0.0704899314,-0.0115805942,-0.0044498244,0.0101035438,-0.0001450624,0.0094416588,-0.0427359548,0.0370618822,205,1.28571,0,1.999998,1.089395762,Nightclubs,TravelRestrictions,Nightclubs
JU,24,June8_2020,June14_2020,3,1,2,2,1,2,0,0,0,102,0,-0.0164976028,-0.0262260054,0.0704899314,-0.0115805942,-0.0044498244,0.0101035438,-0.0001450624,0.0094416588,-0.0427359548,0.0370618822,205.286,0.571429,0.142857,1.3333334,1.089395762,Nightclubs,TravelRestrictions,Nightclubs
JU,25,June15_2020,June21_2020,3,1,2,2,1,2,0,0,1,102,0,-0.0138336282,-0.0247250458,0.070469266,-0.0103809944,-0.003862026,0.0101035438,-4.04897771659307E-005,0.011920286,0.1297988524,0.0202959988,206.286,1.57143,0.285714,1.91667,1.2266598344,TravelRestrictions,Bar,TravelRestrictions
JU,26,June22_2020,June28_2020,4,2,2,2,1,2,0,0,1,102,0,0.0008903826,0.0018315108,0.070469266,-0.0093415602,-0.0037267902,0.0101035438,0.000111112,0.0139472424,0.12216995,0.0119608552,210.714,6.42857,1.14286,1.946014,1.2346323136,TravelRestrictions,Retail,TravelRestrictions
JU,27,June29_2020,July5_2020,4,2,2,2,1,2,0,2,1,102,0,-0.0017446982,0.0004329661,0.0674654582,-0.0092254806,-0.0036192506,0.0098045192,0.000063952,-0.0027263992,0.1195645178,0.0146749442,228.429,25.8571,4,0.580895,1.1981549258,TravelRestrictions,Retail,TravelRestrictions
JU,28,July6_2020,July12_2020,4,2,2,2,1,2,0,2,1,102,0,-0.0017446982,0.0004329661,0.0674654582,-0.0092254806,-0.0036192506,0.0098045192,0.000063952,-0.0027263992,0.1195645178,0.0146749442,250.857,40.7143,1.71429,0.2013886,1.1981549258,TravelRestrictions,Retail,TravelRestrictions
JU,29,July13_2020,July19_2020,4,2,2,2,1,2,0,2,1,102,0,-0.0017446982,0.0004329661,0.0674654582,-0.0092254806,-0.0036192506,0.0098045192,0.000063952,-0.0027263992,0.1195645178,0.0146749442,258.143,26.1429,0.428571,0,1.1981549258,TravelRestrictions,Retail,TravelRestrictions
JU,30,July20_2020,July26_2020,4,2,2,2,1,2,0,2,1,102,0,-0.0017446982,0.0004329661,0.0674654582,-0.0092254806,-0.0036192506,0.0098045192,0.000063952,-0.0027263992,0.1195645178,0.0146749442,259,6.42857,0,1.0000004,1.1981549258,TravelRestrictions,Retail,TravelRestrictions
JU,31,July27_2020,August2_2020,4,2,2,2,1,2,0,2,1,102,0,-0.0017446982,0.0004329661,0.0674654582,-0.0092254806,-0.0036192506,0.0098045192,0.000063952,-0.0027263992,0.1195645178,0.0146749442,259.857,1.42857,0.142857,0,1.1981549258,TravelRestrictions,Retail,TravelRestrictions
JU,32,August3_2020,August9_2020,4,2,2,2,1,2,0,2,1,102,0,-0.0017446982,0.0004329661,0.0674654582,-0.0092254806,-0.0036192506,0.0098045192,0.000063952,-0.0027263992,0.1195645178,0.0146749442,260,1,0,1.999998,1.1981549258,TravelRestrictions,Retail,TravelRestrictions
JU,33,August10_2020,August16_2020,4,2,2,2,1,2,0,2,1,102,0,-0.0017446982,0.0004329661,0.0674654582,-0.0092254806,-0.0036192506,0.0098045192,0.000063952,-0.0027263992,0.1195645178,0.0146749442,261,1.28571,0.285714,1.500002,1.1981549258,TravelRestrictions,Retail,TravelRestrictions
JU,34,August17_2020,August23_2020,4,2,2,2,1,2,1,2,1,102,0,-0.0023265214,0.0003346179,0.0672642516,-0.0092254806,-0.0036192506,0.0098045192,0.0005951437,-0.0025275852,0.1189134212,0.0165891964,263.286,3.85714,0.428571,1.0000018,1.1981549258,TravelRestrictions,Retail,TravelRestrictions
JU,35,August24_2020,August30_2020,4,2,2,2,1,2,1,2,1,102,0,-0.0023265214,0.0003346179,0.0672642516,-0.0092254806,-0.0036192506,0.0098045192,0.0005951437,-0.0025275852,0.1189134212,0.0165891964,266.714,5.71429,0.428571,1.667288,1.1981549258,TravelRestrictions,Retail,TravelRestrictions
JU,36,August31_2020,September6_2020,4,2,2,2,1,2,1,2,1,102,0,-0.0023265214,0.0003346179,0.0672642516,-0.0092254806,-0.0036192506,0.0098045192,0.0005951437,-0.0025275852,0.1189134212,0.0165891964,273.143,11,1.28571,1.2996018,1.1981549258,TravelRestrictions,Retail,TravelRestrictions
LU,11,March9_2020,March15_2020,5,3,3,2,2,3,3,0,0,2175,18,0.6159700596,0.4035978898,0.0798469602,-0.0089414038,-0.0019105898,0.0121435762,0.0059723538,0.0122746694,-0.0331899554,0.0241759154,0,0,0,3.037006,1.9969490772,Restaurant,TravelRestrictions,Restaurant
LU,12,March16_2020,March22_2020,0,0,0,0,0,0,0,0,0,2175,18,-0.0487318804,-0.026147716,-0.0788409622,0.0336254198,0.0149122946,-0.015855721,-0.00018235,0.0046320946,-0.0442069432,0.014620634,66,88.2857,18.7143,1.546622,0.8318602446,Retail,Nightclubs,Nightclubs
LU,13,March23_2020,March29_2020,0,0,0,0,0,0,0,0,0,2175,18,-0.0487318804,-0.026147716,-0.0788409622,0.0336254198,0.0149122946,-0.015855721,-0.00018235,0.0046320946,-0.0442069432,0.014620634,255,282.857,29.7143,0.7882224,0.8318602446,Retail,Nightclubs,Nightclubs
LU,14,March30_2020,April5_2020,0,0,0,0,0,0,0,0,0,2175,18,-0.0487318804,-0.026147716,-0.0788409622,0.0336254198,0.0149122946,-0.015855721,-0.00018235,0.0046320946,-0.0442069432,0.014620634,420.714,353.286,19.8571,0.720531,0.8318602446,Retail,Nightclubs,Nightclubs
LU,15,April6_2020,April12_2020,0,0,0,0,0,0,0,0,0,2175,18,-0.0487318804,-0.026147716,-0.0788409622,0.0336254198,0.0149122946,-0.015855721,-0.00018235,0.0046320946,-0.0442069432,0.014620634,539.857,268.857,14,0.6109908,0.8318602446,Retail,Nightclubs,Nightclubs
LU,16,April13_2020,April19_2020,0,0,0,0,0,0,0,0,0,2175,18,-0.0487318804,-0.026147716,-0.0788409622,0.0336254198,0.0149122946,-0.015855721,-0.00018235,0.0046320946,-0.0442069432,0.014620634,602.857,168.857,7.14286,0.8130304,0.8318602446,Retail,Nightclubs,Nightclubs
LU,17,April20_2020,April26_2020,0,0,0,0,0,0,0,0,0,2175,18,-0.0487318804,-0.026147716,-0.0788409622,0.0336254198,0.0149122946,-0.015855721,-0.00018235,0.0046320946,-0.0442069432,0.014620634,653.571,107.714,6.28571,0.7885192,0.8318602446,Retail,Nightclubs,Nightclubs
LU,18,April27_2020,May3_2020,0,0,0,1,1,0,0,0,0,2175,18,-0.0541234484,-0.0281891484,-0.0904956654,-0.0224230734,-0.008376039,-0.0167685518,-0.0003259253,0.0041561744,-0.046375875,0.0252147294,692,86,5,0.3081008,0.7589113112,TourismPotential,Nightclubs,Nightclubs
LU,19,May4_2020,May10_2020,0,0,0,1,1,0,0,0,0,2175,18,-0.0541234484,-0.0281891484,-0.0904956654,-0.0224230734,-0.008376039,-0.0167685518,-0.0003259253,0.0041561744,-0.046375875,0.0252147294,709.857,51.5714,1.14286,0.9682526,0.7589113112,TourismPotential,Nightclubs,Nightclubs
LU,20,May11_2020,May17_2020,2,1,0,2,1,1,0,0,0,2175,18,-0.0548069438,-0.0284944716,-0.0904956654,-0.0225288784,-0.008380162,-0.0167685518,-0.0003433061,0.004380082,-0.0464033598,0.0268448768,716.429,21.8571,1.42857,0.9272172,0.7589113112,TourismPotential,Nightclubs,Nightclubs
LU,21,May18_2020,May24_2020,2,1,0,2,1,1,0,0,0,2175,18,-0.0548069438,-0.0284944716,-0.0904956654,-0.0225288784,-0.008380162,-0.0167685518,-0.0003433061,0.004380082,-0.0464033598,0.0268448768,730.857,20.8571,1.42857,0.1999998,0.7589113112,TourismPotential,Nightclubs,Nightclubs
LU,22,May25_2020,May31_2020,2,1,0,2,1,1,0,0,0,2175,18,-0.0548069438,-0.0284944716,-0.0904956654,-0.0225288784,-0.008380162,-0.0167685518,-0.0003433061,0.004380082,-0.0464033598,0.0268448768,734.571,16.5714,0.285714,0.666666,0.7589113112,TourismPotential,Nightclubs,Nightclubs
LU,23,June1_2020,June7_2020,3,1,2,2,1,2,0,0,0,2175,18,-0.0155913716,-0.0284720548,0.0746728024,-0.0118011488,-0.004995823,0.0120917146,0.0005934554,0.0118161008,-0.0458280634,0.0304406214,735.143,3.42857,0.142857,1.3333334,1.0726701622,Nightclubs,TravelRestrictions,Nightclubs
LU,24,June8_2020,June14_2020,3,1,2,2,1,2,0,0,0,2175,18,-0.0155913716,-0.0284720548,0.0746728024,-0.0118011488,-0.004995823,0.0120917146,0.0005934554,0.0118161008,-0.0458280634,0.0304406214,736.286,1.71429,0.285714,1.799994,1.0726701622,Nightclubs,TravelRestrictions,Nightclubs
LU,25,June15_2020,June21_2020,3,1,2,2,1,2,0,0,0,2175,18,-0.0155913716,-0.0284720548,0.0746728024,-0.0118011488,-0.004995823,0.0120917146,0.0005934554,0.0118161008,-0.0458280634,0.0304406214,740.571,6.28571,0.857143,1.246329,1.0726701622,Nightclubs,TravelRestrictions,Nightclubs
LU,26,June22_2020,June28_2020,4,2,2,2,1,2,0,0,0,2175,18,0.0105217014,0.0059706766,0.0746728024,-0.0095449802,-0.00457611,0.0120917146,0.0008972471,0.0141660876,-0.0438860884,0.0307451424,747.857,12.5714,1.14286,1.597988,1.1246919628,Nightclubs,TravelRestrictions,Nightclubs
LU,27,June29_2020,July5_2020,4,2,2,2,1,2,0,0,0,2175,18,0.0105217014,0.0059706766,0.0746728024,-0.0095449802,-0.00457611,0.0120917146,0.0008972471,0.0141660876,-0.0438860884,0.0307451424,763.571,24.4286,2.71429,1.0869558,1.1246919628,Nightclubs,TravelRestrictions,Nightclubs
LU,28,July6_2020,July12_2020,4,2,2,2,1,2,0,1,0,2175,18,0.0059973886,0.0043198708,0.0706699784,-0.0093728166,-0.0045102302,0.0116865,0.0009029804,-0.0078225714,-0.0430063802,0.0295377838,779.143,33.1429,2.71429,1.3150956,1.0851249696,Nightclubs,TravelRestrictions,Nightclubs
LU,29,July13_2020,July19_2020,4,2,2,2,1,2,0,1,0,2175,18,0.0059973886,0.0043198708,0.0706699784,-0.0093728166,-0.0045102302,0.0116865,0.0009029804,-0.0078225714,-0.0430063802,0.0295377838,806.714,44.4286,4.14286,0.8018178,1.0851249696,Nightclubs,TravelRestrictions,Nightclubs
LU,30,July20_2020,July26_2020,4,2,2,2,1,2,0,1,0,2175,18,0.0059973886,0.0043198708,0.0706699784,-0.0093728166,-0.0045102302,0.0116865,0.0009029804,-0.0078225714,-0.0430063802,0.0295377838,832.857,53.7143,3.14286,1.2702452,1.0851249696,Nightclubs,TravelRestrictions,Nightclubs
LU,31,July27_2020,August2_2020,4,2,2,2,1,2,0,1,0,2175,18,0.0059973886,0.0043198708,0.0706699784,-0.0093728166,-0.0045102302,0.0116865,0.0009029804,-0.0078225714,-0.0430063802,0.0295377838,862.714,58.1429,5.28571,1.1961236,1.0851249696,Nightclubs,TravelRestrictions,Nightclubs
LU,32,August3_2020,August9_2020,4,2,2,2,1,2,0,1,0,2175,18,0.0059973886,0.0043198708,0.0706699784,-0.0093728166,-0.0045102302,0.0116865,0.0009029804,-0.0078225714,-0.0430063802,0.0295377838,907.571,77.7143,6.57143,0.9991982,1.0851249696,Nightclubs,TravelRestrictions,Nightclubs
LU,33,August10_2020,August16_2020,4,2,2,2,1,2,0,1,0,2175,18,0.0059973886,0.0043198708,0.0706699784,-0.0093728166,-0.0045102302,0.0116865,0.0009029804,-0.0078225714,-0.0430063802,0.0295377838,952,91.8571,6.57143,0.765044,1.0851249696,Nightclubs,TravelRestrictions,Nightclubs
LU,34,August17_2020,August23_2020,4,2,2,2,1,2,1,1,0,2175,18,0.0037352868,0.0036448258,0.0698286848,-0.0093728166,-0.0045102302,0.0116865,-0.001427517,-0.0078636726,-0.0428758806,0.028234045,996.429,86.8571,4.85714,1.0434592,1.0851249696,Nightclubs,TravelRestrictions,Nightclubs
LU,35,August24_2020,August30_2020,4,2,2,2,1,2,1,1,0,2175,18,0.0037352868,0.0036448258,0.0698286848,-0.0093728166,-0.0045102302,0.0116865,-0.001427517,-0.0078636726,-0.0428758806,0.028234045,1032.29,78.5714,5.85714,0.9767394,1.0851249696,Nightclubs,TravelRestrictions,Nightclubs
LU,36,August31_2020,September6_2020,4,2,2,2,1,2,1,1,0,2175,18,0.0037352868,0.0036448258,0.0698286848,-0.0093728166,-0.0045102302,0.0116865,-0.001427517,-0.0078636726,-0.0428758806,0.028234045,1073.86,77.8571,5.42857,0.8892884,1.0851249696,Nightclubs,TravelRestrictions,Nightclubs
NE,11,March9_2020,March15_2020,5,3,3,2,2,3,3,0,0,227,5,0.6285415836,0.4094189008,0.0785138284,-0.0137653138,-0.0033619586,0.0118460174,0.0094915296,0.0104565076,-0.035626388,-0.0578006408,48.8571,58,7.14286,1.7696,1.9738861324,Restaurant,TourismPotential,Restaurant
NE,12,March16_2020,March22_2020,0,0,0,0,0,0,0,0,0,227,5,-0.0456990324,-0.0257813612,-0.0763521542,0.0539089264,0.0222104666,-0.0152165188,-0.0005194387,0.0041751934,-0.0456499302,-0.0454795894,161.857,169.571,20.2857,1.0235064,0.814906001,Retail,Nightclubs,Nightclubs
NE,13,March23_2020,March29_2020,0,0,0,0,0,0,0,0,0,227,5,-0.0456990324,-0.0257813612,-0.0763521542,0.0539089264,0.0222104666,-0.0152165188,-0.0005194387,0.0041751934,-0.0456499302,-0.0454795894,298.571,259,18.5714,0.8853376,0.814906001,Retail,Nightclubs,Nightclubs
NE,14,March30_2020,April5_2020,0,0,0,0,0,0,0,0,0,227,5,-0.0456990324,-0.0257813612,-0.0763521542,0.0539089264,0.0222104666,-0.0152165188,-0.0005194387,0.0041751934,-0.0456499302,-0.0454795894,427,258.429,16.7143,1.0091242,0.814906001,Retail,Nightclubs,Nightclubs
NE,15,April6_2020,April12_2020,0,0,0,0,0,0,0,0,0,227,5,-0.0456990324,-0.0257813612,-0.0763521542,0.0539089264,0.0222104666,-0.0152165188,-0.0005194387,0.0041751934,-0.0456499302,-0.0454795894,538.857,236.286,17.1429,0.5454386,0.814906001,Retail,Nightclubs,Nightclubs
NE,16,April13_2020,April19_2020,0,0,0,0,0,0,0,0,0,227,5,-0.0456990324,-0.0257813612,-0.0763521542,0.0539089264,0.0222104666,-0.0152165188,-0.0005194387,0.0041751934,-0.0456499302,-0.0454795894,616.714,182.286,7.28571,0.5703264,0.814906001,Retail,Nightclubs,Nightclubs
NE,17,April20_2020,April26_2020,0,0,0,0,0,0,0,0,0,227,5,-0.0456990324,-0.0257813612,-0.0763521542,0.0539089264,0.0222104666,-0.0152165188,-0.0005194387,0.0041751934,-0.0456499302,-0.0454795894,658,108.571,4.71429,0.695688,0.814906001,Retail,Nightclubs,Nightclubs
NE,18,April27_2020,May3_2020,0,0,0,1,1,0,0,0,0,227,5,-0.0514915674,-0.0278058004,-0.0880181386,-0.0286446314,-0.0107105866,-0.0161293496,-0.0007638332,0.0035341264,-0.0497643398,-0.0710232852,682.571,60.7143,3.14286,1.046724,0.6907367712,MaskInShop,Nightclubs,Nightclubs
NE,19,May4_2020,May10_2020,0,0,0,1,1,0,0,0,0,227,5,-0.0514915674,-0.0278058004,-0.0880181386,-0.0286446314,-0.0107105866,-0.0161293496,-0.0007638332,0.0035341264,-0.0497643398,-0.0710232852,703.143,44.2857,3.28571,0.353969,0.6907367712,MaskInShop,Nightclubs,Nightclubs
NE,20,May11_2020,May17_2020,2,1,0,2,1,1,0,0,0,227,5,-0.0556046624,-0.0291559072,-0.0880181386,-0.0290672522,-0.0107366924,-0.0161293496,-0.0008839654,0.003758034,-0.0499574628,-0.074112591,716,31.4286,0.857143,0.6280288,0.6907367712,MaskInShop,Nightclubs,Nightclubs
NE,21,May18_2020,May24_2020,2,1,0,2,1,1,0,0,0,227,5,-0.0556046624,-0.0291559072,-0.0880181386,-0.0290672522,-0.0107366924,-0.0161293496,-0.0008839654,0.003758034,-0.0499574628,-0.074112591,722.429,16.7143,0.857143,0.4222218,0.6907367712,MaskInShop,Nightclubs,Nightclubs
NE,22,May25_2020,May31_2020,2,1,0,2,1,1,0,0,0,227,5,-0.0556046624,-0.0291559072,-0.0880181386,-0.0290672522,-0.0107366924,-0.0161293496,-0.0008839654,0.003758034,-0.0499574628,-0.074112591,725.286,8.85714,0.285714,1.702386,0.6907367712,MaskInShop,Nightclubs,Nightclubs
NE,23,June1_2020,June7_2020,3,1,2,2,1,2,0,0,0,227,5,-0.018688712,-0.0291587828,0.0724375484,-0.0183395226,-0.0073523534,0.011634686,-0.0001941696,0.0097204898,-0.0495002634,-0.0786206526,730.286,8.42857,1,0.763637,0.9997496012,Nightclubs,TourismPotential,TourismPotential
NE,24,June8_2020,June14_2020,3,1,2,2,1,2,0,0,0,227,5,-0.018688712,-0.0291587828,0.0724375484,-0.0183395226,-0.0073523534,0.011634686,-0.0001941696,0.0097204898,-0.0495002634,-0.0786206526,735.714,10.4286,0.571429,1.366666,0.9997496012,Nightclubs,TourismPotential,TourismPotential
NE,25,June15_2020,June21_2020,3,1,2,2,1,2,0,0,1,227,5,-0.0152117966,-0.0272158628,0.0727731578,-0.0158777976,-0.005473223,0.011634686,0.00011991,0.0123301584,0.1517355896,-0.0666854804,739.857,9.14286,0.857143,0.4722214,1.1630030874,TravelRestrictions,TourismPotential,TravelRestrictions
NE,26,June22_2020,June28_2020,4,2,2,2,1,2,0,0,1,227,5,0.0030552158,0.0048017998,0.0727731578,-0.0138435738,-0.005206187,0.011634686,0.0003398544,0.014633906,0.1424838366,-0.0656894182,744.286,8.71429,0.285714,1.2666654,1.2028942702,TravelRestrictions,TourismPotential,TravelRestrictions
NE,27,June29_2020,July5_2020,4,2,2,2,1,2,0,0,1,227,5,0.0030552158,0.0048017998,0.0727731578,-0.0138435738,-0.005206187,0.011634686,0.0003398544,0.014633906,0.1424838366,-0.0656894182,749.286,9.42857,0.857143,0.8500002,1.2028942702,TravelRestrictions,TourismPotential,TravelRestrictions
NE,28,July6_2020,July12_2020,4,2,2,2,1,2,0,1,1,227,5,-0.0002783489,0.0032188646,0.069444606,-0.013704005,-0.0051635458,0.01122947,0.00034389,-0.0076677986,0.1396655918,-0.06354201,753.571,9.57143,0.571429,1.670732,1.1637153024,TravelRestrictions,TourismPotential,TravelRestrictions
NE,29,July13_2020,July19_2020,4,2,2,2,1,2,0,1,1,227,5,-0.0002783489,0.0032188646,0.069444606,-0.013704005,-0.0051635458,0.01122947,0.00034389,-0.0076677986,0.1396655918,-0.06354201,761.714,13,1.42857,0.87598,1.1637153024,TravelRestrictions,TourismPotential,TravelRestrictions
NE,30,July20_2020,July26_2020,4,2,2,2,1,2,0,1,1,227,5,-0.0002783489,0.0032188646,0.069444606,-0.013704005,-0.0051635458,0.01122947,0.00034389,-0.0076677986,0.1396655918,-0.06354201,769.714,16.1429,1,1.420594,1.1637153024,TravelRestrictions,TourismPotential,TravelRestrictions
